3298680.0,0.00,0.00,0.00,0.00,0.00,-1649340.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,0.00,0.00,6184.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,-6184.96,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,1585.9,0.00,0.00,0.00,0.00,0.00,-792.94,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,8246.6,0.00,0.00,0.00,6184.96,0.00,2061.65,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,0.0,0.0,8246.6,0.00,-6184.96,0.00,0.00,0.00,2061.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1649340.0,0.0,0.0,0.0,0.0,0.0,3298680.0,0.00,0.00,0.00,0.00,0.00,-1649340.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,-12369.9,0.0,0.0,0.0,-6185.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,0.00,0.00,6184.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,-12369.9,0.0,6185.0,0.0,0.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,-6184.96,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,0.0,-792.9,0.0,0.0,0.0,0.0,0.0,1585.9,0.00,0.00,0.00,0.00,0.00,-792.94,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.0,-6185.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,0.00,0.00,6184.96,0.00,2061.65,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,6185.0,0.0,0.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,-6184.96,0.00,0.00,0.00,2061.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,-1649340.0,0.0,0.0,0.0,0.0,0.0,3298680.0,0.00,0.00,0.00,0.00,0.00,-1649340.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0,-12369.9,0.0,0.0,0.0,-6185.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,0.00,0.00,6184.96,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0,0.0,-12369.9,0.0,6185.0,0.0,0.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,-6184.96,0.00,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0,0.0,0.0,-792.9,0.0,0.0,0.0,0.0,0.0,1585.9,0.00,0.00,0.00,0.00,0.00,-792.94,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0,0.0,-6185.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,0.00,0.00,6184.96,0.00,2061.65,0.00,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0,6185.0,0.0,0.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,-6184.96,0.00,0.00,0.00,2061.65,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,-1649340.0,0.0,0.0,0.0,0.0,0.0,3298680.0,0.00,0.00,0.00,0.00,0.00,-1649340.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,-12369.9,0.0,0.0,0.0,-6185.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,0.00,0.00,6184.96,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-12369.9,0.0,6185.0,0.0,0.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,-6184.96,0.00,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-792.9,0.0,0.0,0.0,0.0,0.0,1585.9,0.00,0.00,0.00,0.00,0.00,-792.94,0.00,0.00,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-6185.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,0.00,0.00,6184.96,0.00,2061.65,0.00,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,6185.0,0.0,0.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,-6184.96,0.00,0.00,0.00,2061.65,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1649340.0,0.0,0.0,0.0,0.0,0.0,3298680.0,0.00,0.00,0.00,0.00,0.00,-1649340.00,0.00,0.00,0.00,0.00,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-12369.9,0.0,0.0,0.0,-6185.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,0.00,0.00,6184.96,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-12369.9,0.0,6185.0,0.0,0.0,0.0,24739.8,0.00,0.00,0.00,0.00,0.00,-12369.92,0.00,-6184.96,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-792.9,0.0,0.0,0.0,0.0,0.0,1585.9,0.00,0.00,0.00,0.00,0.00,-792.94,0.00,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-6185.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,0.00,0.00,6184.96,0.00,2061.65,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6185.0,0.0,0.0,0.0,2061.7,0.0,0.0,0.0,0.0,0.0,8246.6,0.00,-6184.96,0.00,0.00,0.00,2061.65,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1649340.0,0.0,0.0,0.0,0.0,0.0,1649340.0,0.00,0.00,0.00,0.00,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-12369.9,0.0,0.0,0.0,-6185.0,0.0,12369.9,0.00,0.00,0.00,-6184.96,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-12369.9,0.0,6185.0,0.0,0.0,0.0,12369.9,0.00,6184.96,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-792.9,0.0,0.0,0.0,0.0,0.0,792.9,0.00,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-6185.0,0.0,2061.7,0.0,0.0,0.0,6185.0,0.0,4123.3,0.00,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6185.0,0.0,0.0,0.0,2061.7,0.0,-6185.0,0.0,0.0,0.0,4123.3,
